now,cpu.total,value,cpu.system,cpu.idle,cpu.user,mem.percent
2023-08-23 22:41:05 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 22:42:05 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 22:43:05 +0100,2.1,1.2,97.9,0.8,4.3
2023-08-23 22:44:05 +0100,1.7,0.6,98.3,1.1,4.3
2023-08-23 22:45:05 +0100,1.3,0.7,98.7,0.5,4.3
2023-08-23 22:46:05 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 22:47:05 +0100,2.1,1.1,97.9,0.9,4.3
2023-08-23 22:48:05 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 22:49:05 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 22:50:05 +0100,1.7,0.8,98.3,0.8,4.3
2023-08-23 22:51:05 +0100,1.6,1.0,98.4,0.6,4.3
2023-08-23 22:52:05 +0100,2.2,0.9,97.8,1.1,4.3
2023-08-23 22:53:06 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 22:54:05 +0100,2.4,1.1,97.6,1.2,4.3
2023-08-23 22:55:06 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 22:56:06 +0100,0.3,0.1,99.7,0.2,4.3
2023-08-23 22:57:06 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 22:58:06 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 22:59:06 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 23:00:06 +0100,1.6,0.9,98.4,0.6,4.3
2023-08-23 23:01:06 +0100,1.9,0.9,98.1,0.9,4.3
2023-08-23 23:02:06 +0100,1.6,0.9,98.4,0.7,4.3
2023-08-23 23:03:06 +0100,2.1,1.0,97.9,0.9,4.3
2023-08-23 23:04:06 +0100,2.4,1.1,97.6,1.2,4.3
2023-08-23 23:05:06 +0100,1.9,1.0,98.1,0.9,4.3
2023-08-23 23:06:06 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 23:07:06 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 23:08:06 +0100,0.7,0.3,99.3,0.4,4.3
2023-08-23 23:09:06 +0100,2.0,1.2,98.0,0.7,4.3
2023-08-23 23:10:06 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 23:11:06 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 23:12:06 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 23:13:06 +0100,2.1,1.0,97.9,1.1,4.3
2023-08-23 23:14:06 +0100,2.5,1.2,97.5,1.2,4.3
2023-08-23 23:15:06 +0100,1.9,1.2,98.1,0.6,4.3
